,formula,xc,encut,ispin,ivdw,concentration,potential_energy,ZPE_correction,temperature,Cp,enthalpy_calculated,enthalpy_experimental,pressure,entropy,free_energy
1029,HCOOH,RPBE,400,2,11,0.1,-29.74448743,0.8811307134999999,298.15,0.11318728807043787,-28.75016942842956,-3.9244514030036863,5714.155064883787,0.002830266539483323,-29.594013397176514
1030,CH3OH,RPBE,400,2,11,0.1,-30.28441497,1.3485419735,298.15,0.11815490087926306,-28.817718095620737,-2.0814769872284744,16938.450392599163,0.002636069085843289,-29.603662093564914
1031,CH4,RPBE,400,2,11,0.1,-24.08086751,1.174494412,298.15,0.10402748719571653,-22.802345610804284,-0.7762174598206185,100000.0,0.0019331318420454313,-23.37870886951013
1032,C2H4,RPBE,400,2,11,0.1,-31.8137169,1.344199797,298.15,0.10911115618275069,-30.36040594681725,0.5420512987574153,100000.0,0.002275035382770612,-31.038707746190312
1033,C2H6,RPBE,400,2,11,0.1,-40.41345496,1.9653629444999998,298.15,0.12167462506492743,-38.326417390435076,-0.8716184884019238,100000.0,0.002368308916210832,-39.032528693803336
1034,CH2O,RPBE,400,2,11,0.1,-22.10184155,0.703503309,298.15,0.10389757672099464,-21.294440664279005,,100000.0,0.0022705980841051282,-21.971419483054948
1035,N2,RPBE,400,2,11,0.1,-16.29266583,0.149177504,298.15,0.08992669719888799,-16.053561628801113,0.0,100000.0,0.001989043976406433,-16.64659509036669
1036,NH3,RPBE,400,2,11,0.1,-19.70130835,0.902801111,298.15,0.10377948070600818,-18.694727758293993,-0.47700514290652546,100000.0,0.0019979346242790068,-19.29041196652278
1037,H2O,RPBE,400,2,11,1.0,-14.51248816,0.5575039765,298.15,0.10288630653162434,-13.852097876968376,-2.506445205454288,3166.74874006291,0.00225773587706376,-14.525241828714936
1038,H2,RPBE,400,2,11,1.0,-6.99539643,0.2672950475,298.15,0.08992399689300457,-6.638177385606996,0.0,100000.0,0.0013524990387350758,-7.041424974005858
1039,O2,RPBE,400,2,11,1.0,-9.62974896,0.095645488,298.15,0.09003580117611659,-9.444067670823884,0.0,100000.0,0.002130084828527671,-10.079152462449409
1040,H2O2,RPBE,400,2,11,1.0,-18.33948674,0.6854742935,298.15,0.11717109711813523,-17.536841349381866,-1.4093333767692797,100000.0,0.002386225826067213,-18.248294579423806
1041,CO2,RPBE,400,2,11,1.0,-22.50263907,0.30025661800000003,298.15,0.09841573804161874,-22.103966713958382,-4.080562177045822,100000.0,0.002224844716821809,-22.767304166278805
1042,CO,RPBE,400,2,11,1.0,-14.52036665,0.129782288,298.15,0.08993463078232136,-14.300649731217678,-1.144812342975661,100000.0,0.0020511386998601647,-14.912196734580986
1043,HCOOH,RPBE,400,2,11,1.0,-29.74504537,0.880900916,298.15,0.11322557152482016,-28.75091888247518,-3.9244514030036863,5714.155064883787,0.002830449579620972,-29.59481742463917
1044,CH3OH,RPBE,400,2,11,1.0,-30.28485219,1.3488903635,298.15,0.11808702838839902,-28.8178747981116,-2.0814769872284744,16938.450392599163,0.0026355675715067166,-29.603669269556327
1045,CH4,RPBE,400,2,11,1.0,-24.08088074,1.1744941815,298.15,0.1040274595440902,-22.80235909895591,-0.7762174598206185,100000.0,0.0019331318591015575,-23.37872236274704
1046,C2H4,RPBE,400,2,11,1.0,-31.81380264,1.3441959300000001,298.15,0.10911102481824875,-30.36049568518175,0.5420512987574153,100000.0,0.0022750353641836983,-31.03879747901312
1047,C2H6,RPBE,400,2,11,1.0,-40.41347012,1.9646010729999999,298.15,0.12174259824786748,-38.32712644875213,-0.8716184884019238,100000.0,0.002368779253804003,-39.033377983273795
1048,CH2O,RPBE,400,2,11,1.0,-22.10227674,0.7032262385,298.15,0.10389802438269868,-21.295152477117302,,100000.0,0.0022706000578035348,-21.972131884351427
1049,N2,RPBE,400,2,11,1.0,-16.29269164,0.149175153,298.15,0.08992669765064126,-16.05358978934936,0.0,100000.0,0.0019890438087430506,-16.6466232009261
1050,NH3,RPBE,400,2,11,1.0,-19.70164979,0.9021859075,298.15,0.10378719116557078,-18.69567669133443,-0.47700514290652546,100000.0,0.0019979666516377233,-19.29137044852022
1051,H2O,RPBE,400,2,12,0.0,-14.22632313,0.5646518545,298.15,0.10286012797129651,-13.558811147528704,-2.506445205454288,3166.74874006291,0.0022571968491609325,-14.231794388106037
1052,H2,RPBE,400,2,12,0.0,-6.99118334,0.26673917,298.15,0.08992399691367414,-6.634520173086326,0.0,100000.0,0.0013524774517124536,-7.037761325314394
1053,O2,RPBE,400,2,12,0.0,-9.66577353,0.09575455,298.15,0.09003498185906145,-9.479983998140938,0.0,100000.0,0.002130176260611482,-10.11509605024225
1054,H2O2,RPBE,400,2,12,0.0,-18.02066602,0.691393987,298.15,0.11614031713290063,-17.2131317158671,-1.4093333767692797,100000.0,0.0023785810088422037,-17.922305643653402
1055,CO2,RPBE,400,2,12,0.0,-22.49708989,0.30358060400000003,298.15,0.09823348896637224,-22.09527579703363,-4.080562177045822,100000.0,0.00222402813406491,-22.758369785205083
1056,CO,RPBE,400,2,12,0.0,-14.55630877,0.1301171105,298.15,0.08993438390988703,-14.336257275590112,-1.144812342975661,100000.0,0.0020511814007029314,-14.947817010209691
1057,HCOOH,RPBE,400,2,12,0.0,-29.56891745,0.885748461,298.15,0.11295535568344162,-28.57021363331656,-3.9244514030036863,5714.155064883787,0.00282883033290027,-29.413629397070775
1058,CH3OH,RPBE,400,2,12,0.0,-30.22687684,1.356692872,298.15,0.11736252193100682,-28.752821446068992,-2.0814769872284744,16938.450392599163,0.0026296354800421093,-29.536847264443548
1059,CH4,RPBE,400,2,12,0.0,-24.21022828,1.1861733325000001,298.15,0.10394551553730924,-22.92010943196269,-0.7762174598206185,100000.0,0.0019322686752204221,-23.496215337479658
1060,C2H4,RPBE,400,2,12,0.0,-32.03948277,1.351584703,298.15,0.10926091197025678,-30.578637155029742,0.5420512987574153,100000.0,0.002274802268811696,-31.25686945147595
1061,C2H6,RPBE,400,2,12,0.0,-40.71997577,1.981917531,298.15,0.12143027821743213,-38.616627960782566,-0.8716184884019238,100000.0,0.0023663830164823998,-39.32216505714679
1062,CH2O,RPBE,400,2,12,0.0,-22.0282933,0.6998048259999999,298.15,0.10393362937141626,-21.224554844628585,,100000.0,0.0022699528051780553,-21.901341273492424
1063,N2,RPBE,400,2,12,0.0,-16.34657139,0.14897759800000002,298.15,0.08992673588016062,-16.10766705611984,0.0,100000.0,0.0019891351110234313,-16.700727689471478
1064,NH3,RPBE,400,2,12,0.0,-19.59053346,0.9088005755,298.15,0.10379940557869005,-18.57793347892131,-0.47700514290652546,100000.0,0.001997795088530177,-19.17357608456658
1065,H2O,RPBE,400,2,12,0.1,-14.56408837,0.557524556,298.15,0.1028870272227127,-13.903676786777288,-2.506445205454288,3166.74874006291,0.0022577262120828854,-14.5768178569098
1066,H2,RPBE,400,2,12,0.1,-7.00795209,0.266122901,298.15,0.08992399693760433,-6.6519051920623955,0.0,100000.0,0.001352546047127847,-7.055166796013563
1067,O2,RPBE,400,2,12,0.1,-9.67659418,0.0956676585,298.15,0.09003563414552931,-9.490890887354471,0.0,100000.0,0.0021300787940036637,-10.125973879786663
1068,H2O2,RPBE,400,2,12,0.1,-18.42810239,0.6875260865,298.15,0.11671872870990552,-17.623857574790094,-1.4093333767692797,100000.0,0.0023827647717444026,-18.33427889148569
1069,CO2,RPBE,400,2,12,0.1,-22.64992246,0.3005137625,298.15,0.09845782054126279,-22.250950876958736,-4.080562177045822,100000.0,0.002224965478273688,-22.914324334306038
1070,CO,RPBE,400,2,12,0.1,-14.60057355,0.1298339465,298.15,0.08993459231854908,-14.380805011181451,-1.144812342975661,100000.0,0.0020511356074727756,-14.992351092549459
1071,HCOOH,RPBE,400,2,12,0.1,-29.9530709,0.8825276055000001,298.15,0.11321686870092573,-28.957326425799074,-3.9244514030036863,5714.155064883787,0.0028300858520399676,-29.801116522584792
1072,CH3OH,RPBE,400,2,12,0.1,-30.46824483,1.351356025,298.15,0.11810076296041072,-28.99878804203959,-2.0814769872284744,16938.450392599163,0.0026351437886164846,-29.784456162615594
1073,CH4,RPBE,400,2,12,0.1,-24.23378761,1.1799352715,298.15,0.10401458366108662,-22.949837754838914,-0.7762174598206185,100000.0,0.0019327052664444232,-23.52607383002932
1074,C2H4,RPBE,400,2,12,0.1,-32.10903708,1.3486487815000001,298.15,0.10914206187762288,-30.651246236622377,0.5420512987574153,100000.0,0.0022747626050181615,-31.32946670730854
1075,C2H6,RPBE,400,2,12,0.1,-40.74633442,1.9734872525000002,298.15,0.12166158627490353,-38.65118558122509,-0.8716184884019238,100000.0,0.0023677973433744457,-39.35714435915219
1076,CH2O,RPBE,400,2,12,0.1,-22.23821597,0.704473655,298.15,0.10391554557164284,-21.429826769428356,,100000.0,0.002270391153728987,-22.106743891912654
1077,N2,RPBE,400,2,12,0.1,-16.37300568,0.1491877815,298.15,0.08992669522491803,-16.13389120327508,0.0,100000.0,0.001989045166210354,-16.726925019580698
1078,NH3,RPBE,400,2,12,0.1,-19.80818031,0.9045414095,298.15,0.10377092193317439,-18.799867978566827,-0.47700514290652546,100000.0,0.001997799259791495,-19.395511827873662
1079,H2O,RPBE,400,2,12,1.0,-14.56464736,0.5577393955000001,298.15,0.10288568774290896,-13.904022276757091,-2.506445205454288,3166.74874006291,0.0022577242361593248,-14.577162757767994
1080,H2,RPBE,400,2,12,1.0,-7.00796305,0.2661217445,298.15,0.0899239969376508,-6.651917308562349,0.0,100000.0,0.0013525462983465224,-7.055178987414365
1081,O2,RPBE,400,2,12,1.0,-9.67660015,0.0956676005,298.15,0.09003563458217789,-9.490896914917823,0.0,100000.0,0.0021300786943061877,-10.125979877625213
1082,H2O2,RPBE,400,2,12,1.0,-18.4287752,0.6871889545,298.15,0.11691655507849841,-17.624669690421502,-1.4093333767692797,100000.0,0.002384210262388902,-18.335521980152752
1083,CO2,RPBE,400,2,12,1.0,-22.65010885,0.300503919,298.15,0.09845890121371831,-22.25114602978628,-4.080562177045822,100000.0,0.0022249706185533814,-22.914521019707973
1084,CO,RPBE,400,2,12,1.0,-14.60062138,0.1298085435,298.15,0.08993461121585014,-14.38087822528415,-1.144812342975661,100000.0,0.0020511355761304636,-14.992424297307448
1085,HCOOH,RPBE,400,2,12,1.0,-29.95362894,0.8825689565,298.15,0.11320216045141696,-28.957857823048585,-3.9244514030036863,5714.155064883787,0.002830019842808743,-29.801628239182012
1086,CH3OH,RPBE,400,2,12,1.0,-30.46868146,1.351551795,298.15,0.11827746370883108,-28.998852201291168,-2.0814769872284744,16938.450392599163,0.0026364872782142887,-29.78492088329076
1087,CH4,RPBE,400,2,12,1.0,-24.23380075,1.1799341079999999,298.15,0.10401456029950884,-22.94985208170049,-0.7762174598206185,100000.0,0.001932705294537052,-23.526088165266714
1088,C2H4,RPBE,400,2,12,1.0,-32.10912217,1.3486310565,298.15,0.10913988312136569,-30.651351230378634,0.5420512987574153,100000.0,0.0022747532666065502,-31.329568916817376
1089,C2H6,RPBE,400,2,12,1.0,-40.7463493,1.9739307950000002,298.15,0.12163884877560438,-38.650779656224394,-0.8716184884019238,100000.0,0.002367679898068632,-39.35670341783356
1090,CH2O,RPBE,400,2,12,1.0,-22.23864618,0.704479377,298.15,0.10391454119915111,-21.43025226180085,,100000.0,0.0022703882452556733,-22.107168517123828
1091,N2,RPBE,400,2,12,1.0,-16.37303144,0.14918781150000002,298.15,0.08992669521915445,-16.133916933280844,0.0,100000.0,0.0019890450556075243,-16.726950716610226
1092,NH3,RPBE,400,2,12,1.0,-19.8085226,0.904062229,298.15,0.10377891637421133,-18.80068145462579,-0.47700514290652546,100000.0,0.0019978325901032082,-19.39633524136506
1093,H2O,RPBE,520,1,0,0.0,-14.16672184,0.56731598,298.15,0.10285843214806256,-13.496547427851937,-2.506445205454288,3166.74874006291,0.0022569660912370314,-14.169461867954258
1094,H2,RPBE,520,1,0,0.0,-6.99044157,0.270144813,298.15,0.08992399679940538,-6.630372760200594,0.0,100000.0,0.0013522257712848262,-7.0335388739091655
1095,O2,RPBE,520,1,0,0.0,-9.6108205,0.095830631,298.15,0.0900344137839949,-9.424955455216006,0.0,100000.0,0.002130005796724873,-10.060016683509527
1096,H2O2,RPBE,520,1,0,0.0,-17.88144955,0.692795608,298.15,0.11618354727825508,-17.072470394721744,-1.4093333767692797,100000.0,0.002378841007325111,-17.781721841055727
1097,CO2,RPBE,520,1,0,0.0,-22.284964,0.3031613985,298.15,0.09819002565453017,-21.88361257584547,-4.080562177045822,100000.0,0.0022238583561443176,-22.546655944729896
1098,CO,RPBE,520,1,0,0.0,-14.4480885,0.130258901,298.15,0.08993428107913584,-14.227895317920865,-1.144812342975661,100000.0,0.0020511475178523553,-14.839444950368545
1099,HCOOH,RPBE,520,1,0,0.0,-29.24064143,0.8847150719999999,298.15,0.11312523853184575,-28.242801119468155,-3.9244514030036863,5714.155064883787,0.0028298050675871446,-29.08650750036926
1100,CH3OH,RPBE,520,1,0,0.0,-29.94006839,1.353929459,298.15,0.11753523562029478,-28.468603695379706,-2.0814769872284744,16938.450392599163,0.0026308610219074346,-29.252994909061407
1101,CH4,RPBE,520,1,0,0.0,-24.04021708,1.184335136,298.15,0.1039474494372441,-22.751934494562757,-0.7762174598206185,100000.0,0.001932135815458465,-23.328000787941697
1102,C2H4,RPBE,520,1,0,0.0,-31.67729913,1.3491250145,298.15,0.10921542296276976,-30.21895869253723,0.5420512987574153,100000.0,0.0022748671539012232,-30.89721033447288
1103,C2H6,RPBE,520,1,0,0.0,-40.2702958,1.975795579,298.15,0.1217844588645105,-38.17271576213549,-0.8716184884019238,100000.0,0.0023690325462151895,-38.879042815789546
1104,CH2O,RPBE,520,1,0,0.0,-21.82975651,0.6981671365000001,298.15,0.10394343342764534,-21.027645940072354,,100000.0,0.0022699347014364895,-21.704426971305644
1105,N2,RPBE,520,1,0,0.0,-16.2982603,0.1490484735,298.15,0.0899267221035191,-16.05928510439648,0.0,100000.0,0.001988518855950477,-16.652162001298116
1106,NH3,RPBE,520,1,0,0.0,-19.50072468,0.9108329414999999,298.15,0.1038406003256761,-18.486051138174325,-0.47700514290652546,100000.0,0.0019972610358910737,-19.081534516025247
1107,H2O,RPBE,520,1,0,0.1,-14.50364599,0.5607660765,298.15,0.10288496418119686,-13.839994949318804,-2.506445205454288,3166.74874006291,0.0022574100268703077,-14.513041748830187
1108,H2,RPBE,520,1,0,0.1,-7.00693116,0.26950726300000005,298.15,0.0899239968186677,-6.647499900181332,0.0,100000.0,0.001352332764215064,-7.050697913832053
1109,O2,RPBE,520,1,0,0.1,-9.62181641,0.09574734050000001,298.15,0.0900350358381816,-9.436034033661818,0.0,100000.0,0.0021299089912747895,-10.071066399410396
1110,H2O2,RPBE,520,1,0,0.1,-18.28781214,0.6886059135,298.15,0.1170410925554588,-17.48216513394454,-1.4093333767692797,100000.0,0.002385044418187294,-18.193266127227083
1111,CO2,RPBE,520,1,0,0.1,-22.43762624,0.3000297465,298.15,0.0984154360076469,-22.039181057492353,-4.080562177045822,100000.0,0.002224792133362393,-22.70250283205435
1112,CO,RPBE,520,1,0,0.1,-14.49240233,0.130091849,298.15,0.08993440233660735,-14.272376078663394,-1.144812342975661,100000.0,0.00205110074236647,-14.883911764999956
1113,HCOOH,RPBE,520,1,0,0.1,-29.62545206,0.8821467709999999,298.15,0.11318113134492558,-28.630124157655075,-3.9244514030036863,5714.155064883787,0.0028300188430453455,-29.473894275709046
1114,CH3OH,RPBE,520,1,0,0.1,-30.18087495,1.347302235,298.15,0.11885125017449472,-28.714721464825505,-2.0814769872284744,16938.450392599163,0.0026406939531287725,-29.502044366950848
1115,CH4,RPBE,520,1,0,0.1,-24.06340041,1.177860899,298.15,0.10402182029843376,-22.781517690701566,-0.7762174598206185,100000.0,0.00193256776390339,-23.357712769509362
1116,C2H4,RPBE,520,1,0,0.1,-31.74630473,1.3471387510000001,298.15,0.10913206191808822,-30.29003391708191,0.5420512987574153,100000.0,0.0022748227502002697,-30.96827232005412
1117,C2H6,RPBE,520,1,0,0.1,-40.29597762,1.9677414340000001,298.15,0.1218372326519952,-38.20639895334801,-0.8716184884019238,100000.0,0.002369147637678572,-38.91276032152187
1118,CH2O,RPBE,520,1,0,0.1,-22.03906866,0.7042130270000001,298.15,0.10391164980147283,-21.23094398319853,,100000.0,0.002270314606986498,-21.907838283271552
1119,N2,RPBE,520,1,0,0.1,-16.32514632,0.14929887400000003,298.15,0.08992667397873727,-16.085920772021264,0.0,100000.0,0.0019884243719167907,-16.678769498508256
1120,NH3,RPBE,520,1,0,0.1,-19.71702153,0.9057865225000001,298.15,0.10379091577710176,-18.7074440917229,-0.47700514290652546,100000.0,0.001997209211455165,-19.302912018118256
1121,H2O,RPBE,520,1,0,1.0,-14.50420799,0.5607481065,298.15,0.10288499124672357,-13.840574892253276,-2.506445205454288,3166.74874006291,0.0022574132533411963,-14.513622653736954
1122,H2,RPBE,520,1,0,1.0,-7.00694194,0.26950620550000004,298.15,0.08992399681870011,-6.6475117376813,0.0,100000.0,0.0013523330067913765,-7.050709823656149
1123,O2,RPBE,520,1,0,1.0,-9.62182241,0.0957473355,298.15,0.0900350358756268,-9.436040038624373,0.0,100000.0,0.0021299088908632003,-10.071072374435236
1124,H2O2,RPBE,520,1,0,1.0,-18.28854374,0.6886602545,298.15,0.11696671863532893,-17.482916766864673,-1.4093333767692797,100000.0,0.002384494217584508,-18.193853717837495
1125,CO2,RPBE,520,1,0,1.0,-22.43781331,0.300021204,298.15,0.09841626537416215,-22.039375840625837,-4.080562177045822,100000.0,0.0022247960060996904,-22.70269876984446
1126,CO,RPBE,520,1,0,1.0,-14.49245029,0.13009137050000003,298.15,0.08993440268595759,-14.272424516814043,-1.144812342975661,100000.0,0.0020511006420299606,-14.883960173235275
1127,HCOOH,RPBE,520,1,0,1.0,-29.62601845,0.8821444780000001,298.15,0.11318038711888145,-28.63069358488112,-3.9244514030036863,5714.155064883787,0.002830014658363297,-29.474462455272135
1128,CH3OH,RPBE,520,1,0,1.0,-30.1813131,1.3472969989999999,298.15,0.11885314131422686,-28.715162959685774,-2.0814769872284744,16938.450392599163,0.002640709951916948,-29.502490631849813
1129,CH4,RPBE,520,1,0,1.0,-24.06341327,1.1778534215,298.15,0.10402191336547517,-22.781537935134526,-0.7762174598206185,100000.0,0.0019325682467168988,-23.35773315789317
1130,C2H4,RPBE,520,1,0,1.0,-31.74638922,1.347137998,298.15,0.10913180020212554,-30.290119421797876,0.5420512987574153,100000.0,0.0022748220676411988,-30.9683576212651
1131,C2H6,RPBE,520,1,0,1.0,-40.29599197,1.96773116,298.15,0.1218377080113906,-38.20642310198861,-0.8716184884019238,100000.0,0.002369150630581551,-38.9127853624965
1132,CH2O,RPBE,520,1,0,1.0,-22.039498,0.7042279545,298.15,0.10391159838130759,-21.23135844711869,,100000.0,0.0022703154724540834,-21.908253005230875
1133,N2,RPBE,520,1,0,1.0,-16.32517256,0.1492991915,298.15,0.08992667391825196,-16.085946694581747,0.0,100000.0,0.0019884242666900376,-16.67879538969538
1134,NH3,RPBE,520,1,0,1.0,-19.71736221,0.905782172,298.15,0.10379057766232547,-18.707789460337676,-0.47700514290652546,100000.0,0.001997208617182258,-19.303257209550566
1135,H2O,RPBE,520,1,11,0.0,-14.16806274,0.566972075,298.15,0.10285909043690178,-13.498231574563098,-2.506445205454288,3166.74874006291,0.0022569756185826253,-14.171148855243509
1136,H2,RPBE,520,1,11,0.0,-6.99044824,0.270141208,298.15,0.08992399679951207,-6.630383035200488,0.0,100000.0,0.0013522261271353253,-7.033549255005886
1137,O2,RPBE,520,1,11,0.0,-9.61098504,0.0958217835,298.15,0.0900344796995202,-9.425128776800479,0.0,100000.0,0.002130007890982108,-10.060190629496795
1138,H2O2,RPBE,520,1,11,0.0,-17.91290299,0.6914972005,298.15,0.1162250051067264,-17.105180784393273,-1.4093333767692797,100000.0,0.0023792253143842053,-17.814546811876923
1139,CO2,RPBE,520,1,11,0.0,-22.30275749,0.30311348650000003,298.15,0.09816940934017193,-21.90147459415983,-4.080562177045822,100000.0,0.002223796773669185,-22.564499602229297
1140,CO,RPBE,520,1,11,0.0,-14.44820142,0.13025441000000001,298.15,0.089934284320667,-14.228012725679333,-1.144812342975661,100000.0,0.0020511482439591355,-14.83956257461575
1141,HCOOH,RPBE,520,1,11,0.0,-29.31628002,0.885188085,298.15,0.11300956635952919,-28.31808236864047,-3.9244514030036863,5714.155064883787,0.0028294199597327955,-29.161673929634805
1142,CH3OH,RPBE,520,1,11,0.0,-30.03020497,1.35368919,298.15,0.11723138036714142,-28.55928439963286,-2.0814769872284744,16938.450392599163,0.002629115870310598,-29.343155296365964
1143,CH4,RPBE,520,1,11,0.0,-24.06425645,1.1797892645,298.15,0.103957286816458,-22.78050989868354,-0.7762174598206185,100000.0,0.0019324680349913188,-23.356675243316204
1144,C2H4,RPBE,520,1,11,0.0,-31.74240478,1.346484614,298.15,0.10920370665509926,-30.286716459344902,0.5420512987574153,100000.0,0.002275030280006857,-30.965016737328945
1145,C2H6,RPBE,520,1,11,0.0,-40.39434317,1.9709777715,298.15,0.1216825853243535,-38.301682813175645,-0.8716184884019238,100000.0,0.0023684066090378817,-39.00782324366029
1146,CH2O,RPBE,520,1,11,0.0,-21.8710132,0.697507249,298.15,0.1039322557610527,-21.069573695238947,,100000.0,0.002270051234488009,-21.746389470801546
1147,N2,RPBE,520,1,11,0.0,-16.29833358,0.14904575650000002,298.15,0.08992672263037843,-16.059361100869623,0.0,100000.0,0.0019885192656138016,-16.65223811991238
1148,NH3,RPBE,520,1,11,0.0,-19.50683144,0.909334479,298.15,0.1038505782126915,-18.493646382787308,-0.47700514290652546,100000.0,0.0019973738534330814,-19.089163397188376
1149,H2O,RPBE,520,1,11,0.1,-14.5050113,0.5604078495,298.15,0.10288588207554805,-13.841717568424452,-2.506445205454288,3166.74874006291,0.0022574211859926916,-14.514767695028173
1150,H2,RPBE,520,1,11,0.1,-7.0069379,0.269503848,298.15,0.08992399681877333,-6.647510055181226,0.0,100000.0,0.0013523330640899543,-7.0507081582396465
1151,O2,RPBE,520,1,11,0.1,-9.62198018,0.095739149,298.15,0.09003509720087335,-9.436205933799126,0.0,100000.0,0.002129911038919614,-10.071238910053008
1152,H2O2,RPBE,520,1,11,0.1,-18.32117335,0.687818018,298.15,0.11682580643918583,-17.516529525560813,-1.4093333767692797,100000.0,0.002383545874298685,-18.227183727982965
1153,CO2,RPBE,520,1,11,0.1,-22.45535791,0.29998241400000003,298.15,0.09839460104112385,-22.056980894958876,-4.080562177045822,100000.0,0.0022247280727339318,-22.720283569844497
1154,CO,RPBE,520,1,11,0.1,-14.49251498,0.130087418,298.15,0.08993440557208077,-14.272493156427918,-1.144812342975661,100000.0,0.0020511014508551237,-14.884029054000374
1155,HCOOH,RPBE,520,1,11,0.1,-29.70024318,0.8823966265000001,298.15,0.11308425065537997,-28.70476230284462,-3.9244514030036863,5714.155064883787,0.002829728775616038,-29.54844593729454
1156,CH3OH,RPBE,520,1,11,0.1,-30.27136201,1.347278508,298.15,0.11854035328190315,-28.805543148718098,-2.0814769872284744,16938.450392599163,0.002638769378751606,-29.59229223899289
1157,CH4,RPBE,520,1,11,0.1,-24.08753242,1.173295903,298.15,0.10403230750319592,-22.810204209496803,-0.7762174598206185,100000.0,0.001932904476528551,-23.38649967917379
1158,C2H4,RPBE,520,1,11,0.1,-31.81166051,1.344503754,298.15,0.10912321769568378,-30.358033538304316,0.5420512987574153,100000.0,0.0022750059744307085,-31.036326569580833
1159,C2H6,RPBE,520,1,11,0.1,-40.42055298,1.9625655250000003,298.15,0.12188568597577132,-38.336101769024225,-0.8716184884019238,100000.0,0.0023696037153350005,-39.042599116751354
1160,CH2O,RPBE,520,1,11,0.1,-22.08018486,0.702968839,298.15,0.10390213496262435,-21.273313886037375,,100000.0,0.0022704840148152165,-21.950258695054533
1161,N2,RPBE,520,1,11,0.1,-16.32521936,0.14929611499999998,298.15,0.08992667450437461,-16.085996570495624,0.0,100000.0,0.0019884247940247677,-16.678845422834108
1162,NH3,RPBE,520,1,11,0.1,-19.72308775,0.9042644215,298.15,0.103800600307564,-18.715022728192437,-0.47700514290652546,100000.0,0.001997323228812033,-19.310524648862746
1163,H2O,RPBE,520,1,11,1.0,-14.50557311,0.560389863,298.15,0.10288590887352733,-13.842297338126473,-2.506445205454288,3166.74874006291,0.002257424437810079,-14.515348434259549
1164,H2,RPBE,520,1,11,1.0,-7.00694868,0.26950279050000003,298.15,0.0899239968188057,-6.647521892681194,0.0,100000.0,0.0013523333066727203,-7.050720068065665
1165,O2,RPBE,520,1,11,1.0,-9.62198614,0.0957389045,298.15,0.09003509903293605,-9.436212136467065,0.0,100000.0,0.0021299109455539507,-10.071245084883975
1166,H2O2,RPBE,520,1,11,1.0,-18.32190629,0.6878753795,298.15,0.11676677125667057,-17.51726413924333,-1.4093333767692797,100000.0,0.0023831149644207203,-18.22778986588537
1167,CO2,RPBE,520,1,11,1.0,-22.45554491,0.2999738625,298.15,0.09839543086972558,-22.057175616630275,-4.080562177045822,100000.0,0.002224731944125798,-22.72047944577138
1168,CO,RPBE,520,1,11,1.0,-14.49256293,0.13008696150000001,298.15,0.08993440590546872,-14.272541562594531,-1.144812342975661,100000.0,0.002051101350402496,-14.884077430217035
1169,HCOOH,RPBE,520,1,11,1.0,-29.70080721,0.8823793255000001,298.15,0.11308514809632486,-28.705342736403676,-3.9244514030036863,5714.155064883787,0.0028297323532959513,-29.549027437538864
1170,CH3OH,RPBE,520,1,11,1.0,-30.27180133,1.3472732395,298.15,0.11854113471449934,-28.8059869557855,-2.0814769872284744,16938.450392599163,0.002638775906133665,-29.59273799219925
1171,CH4,RPBE,520,1,11,1.0,-24.08754535,1.173287949,298.15,0.10403240884421416,-22.810224992155785,-0.7762174598206185,100000.0,0.001932904994396786,-23.386520616235188
1172,C2H4,RPBE,520,1,11,1.0,-31.81174536,1.3445025985,298.15,0.10912295742430445,-30.358119804075695,0.5420512987574153,100000.0,0.0022750053742881127,-31.036412656419696
1173,C2H6,RPBE,520,1,11,1.0,-40.4205677,1.962555204,298.15,0.12188609720614796,-38.33612639879385,-0.8716184884019238,100000.0,0.002369606286500366,-39.042624513113935
1174,CH2O,RPBE,520,1,11,1.0,-22.08061415,0.702985137,298.15,0.10390178430276964,-21.27372722869723,,100000.0,0.0022704836311658646,-21.95067192332933
1175,N2,RPBE,520,1,11,1.0,-16.32524561,0.1492964375,298.15,0.0899266744429269,-16.086022498057073,0.0,100000.0,0.0019884246884417315,-16.678871318915974
1176,NH3,RPBE,520,1,11,1.0,-19.72342776,0.904259885,298.15,0.1038002607339924,-18.715367614266007,-0.47700514290652546,100000.0,0.0019973226524074962,-19.310869363081302
1177,H2O,RPBE,520,1,12,0.0,-14.22026228,0.5673540695,298.15,0.1028582616108572,-13.550049948889143,-2.506445205454288,3166.74874006291,0.002256965497513343,-14.222964211972746
1178,H2,RPBE,520,1,12,0.0,-7.00299848,0.268958927,298.15,0.08992399683597518,-6.644115556164024,0.0,100000.0,0.0013522879604695463,-7.04730021157802
1179,O2,RPBE,520,1,12,0.0,-9.65783793,0.09584401699999999,298.15,0.09003431412881925,-9.47195959887118,0.0,100000.0,0.0021300018522564974,-10.107019651121455
1180,H2O2,RPBE,520,1,12,0.0,-18.00325282,0.6931378935,298.15,0.11625390069864261,-17.193861025801358,-1.4093333767692797,100000.0,0.00237928998946422,-17.903246336160116
1181,CO2,RPBE,520,1,12,0.0,-22.45009849,0.3033577585,298.15,0.09821465442132893,-22.04852607707867,-4.080562177045822,100000.0,0.00222392925669824,-22.71159058496325
